gene,case_idx,original_count,augmented_count,num_nodes,num_edges,avg_degree
ACTB,10,1,5,5,8,1.6
ACTB,11,8,46,46,100,2.1739130434782608
ACTB,12,10,57,57,128,2.245614035087719
ACTB,13,17,90,90,202,2.2444444444444445
ACTB,14,6,48,48,110,2.2916666666666665
ACTB,15,8,49,49,110,2.2448979591836733
ACTB,16,15,92,92,214,2.3260869565217392
ACTB,17,7,47,47,104,2.2127659574468086
ACTB,18,8,49,49,106,2.163265306122449
ACTB,19,4,31,31,68,2.193548387096774
ACTB,20,6,36,36,76,2.111111111111111
ACTB,21,1,7,7,12,1.7142857142857142
ACTB,22,9,54,54,116,2.1481481481481484
ACTB,23,2,15,15,30,2.0
ACTB,24,8,40,40,82,2.05
ACTB,25,4,17,17,34,2.0
ACTC1,0,1,8,8,14,1.75
ACTC1,1,1,8,8,14,1.75
ACTC1,2,1,8,8,14,1.75
ACTC1,3,1,8,8,14,1.75
ACTC1,4,1,8,8,14,1.75
ACTC1,5,1,8,8,14,1.75
ACTC1,6,1,9,9,16,1.7777777777777777
ACTG1,0,11,53,53,110,2.0754716981132075
ACTG1,1,10,58,58,124,2.1379310344827585
ACTG1,2,10,55,55,122,2.2181818181818183
ACTG1,3,5,31,31,64,2.064516129032258
ACTG1,4,8,47,47,100,2.127659574468085
ACTG1,5,11,57,57,120,2.1052631578947367
ACTG1,6,2,10,10,20,2.0
ACTG1,7,2,10,10,20,2.0
ACTG1,8,2,12,12,22,1.8333333333333333
ACTG1,9,2,8,8,14,1.75
ACTG1,10,1,7,7,12,1.7142857142857142
ACTG1,11,3,12,12,26,2.1666666666666665
ACTG1,12,2,10,10,20,2.0
ACTG1,13,2,12,12,22,1.8333333333333333
ACTG1,14,3,13,13,24,1.8461538461538463
ACTG1,15,3,16,16,34,2.125
ACTG1,16,4,18,18,40,2.2222222222222223
ACTG1,17,3,13,13,24,1.8461538461538463
ACTG1,18,3,16,16,34,2.125
ACTG1,19,3,11,11,22,2.0
ACTG1,20,3,12,12,26,2.1666666666666665
ACTG1,21,2,12,12,26,2.1666666666666665
ACTG1,22,1,6,6,10,1.6666666666666667
ACTG1,23,2,12,12,26,2.1666666666666665
ACTG1,24,2,10,10,20,2.0
ACTG1,25,2,11,11,24,2.1818181818181817
ACTG1,26,4,12,12,24,2.0
ACTG1,27,2,11,11,24,2.1818181818181817
ACTG1,28,3,12,12,26,2.1666666666666665
ACTG1,29,2,17,17,36,2.1176470588235294
ACTL6A,0,2,8,8,16,2.0
