GENE,PHENOTYPES,RANK,SCORE
ACTA1,HP:0003798,4,-10.29050350189209
ACTA1,"HP:0009553,HP:0012389,HP:0008936,HP:0000028,HP:0001558,HP:0000218,HP:0100807,HP:0000347,HP:0002033,HP:0001315,HP:0002093,HP:0000954,HP:0003202,HP:0001612",1,-54.79001998901367
ACTB,"HP:0001999,HP:0000377,HP:0000463,HP:0000589,HP:0000267,HP:0001540,HP:0000494,HP:0010066,HP:0000086,HP:0001510,HP:0002705,HP:0001789,HP:0000316,HP:0002079,HP:0001249,HP:0002566,HP:0002162,HP:0001302,HP:0011325,HP:0007165,HP:0000520,HP:0001250,HP:0000465,HP:0000154,HP:0000431",1,-76.72415924072266
ACTB,"HP:0000316,HP:0001302,HP:0000508,HP:0001250,HP:0000243",2,-22.66239356994629
ACTB,"HP:0000365,HP:0002553,HP:0000316,HP:0001249,HP:0000252,HP:0000588,HP:0000508,HP:0001250,HP:0004322,HP:0000243",1,-34.93867874145508
ACTB,"HP:0000078,HP:0000377,HP:0000463,HP:0010066,HP:0002705,HP:0002553,HP:0000126,HP:0000316,HP:0001249,HP:0002162,HP:0001302,HP:0001059,HP:0000508,HP:0002000,HP:0001328,HP:0000243,HP:0000465,HP:0000154,HP:0000431",1,-61.64399337768555
ACTB,"HP:0002553,HP:0000316,HP:0001302,HP:0000508,HP:0001250,HP:0000243",2,-25.540149688720703
ACTB,"HP:0002553,HP:0000316,HP:0001249,HP:0000252,HP:0000588,HP:0001302,HP:0000508,HP:0004322,HP:0000243",1,-34.079280853271484
ACTB,"HP:0001647,HP:0000193,HP:0000722,HP:0001510,HP:0000316,HP:0000998,HP:0001249,HP:0000252,HP:0008598,HP:0010808,HP:0012745,HP:0001245,HP:0007687,HP:0000431,HP:0000358",1,-68.97955322265625
ACTB,"HP:0001999,HP:0002120,HP:0002553,HP:0000316,HP:0001249,HP:0002751,HP:0000343,HP:0000588,HP:0005274,HP:0000508,HP:0001250,HP:0001328,HP:0010804",1,-48.43413162231445
ACTB,"HP:0000718,HP:0001156,HP:0001508,HP:0001263,HP:0001510,HP:0000316,HP:0001252,HP:0001249,HP:0000612,HP:0006956,HP:0001302,HP:0000508,HP:0001250,HP:0004322,HP:0001328,HP:0007074,HP:0000243",1,-62.64457702636719
ACTB,"HP:0002553,HP:0000316,HP:0001249,HP:0001302,HP:0000508,HP:0001250,HP:0000243",1,-26.857574462890625
ACTB,HP:0012832,353,-3.3135032653808594
ACTB,"HP:0000365,HP:0002553,HP:0000316,HP:0001249,HP:0000252,HP:0000508,HP:0001250,HP:0000243",2,-26.911264419555664
ACTB,"HP:0002553,HP:0000316,HP:0001249,HP:0000252,HP:0000588,HP:0001302,HP:0000508,HP:0001250,HP:0004322,HP:0000243",1,-35.03996276855469
ACTB,"HP:0000463,HP:0000437,HP:0001508,HP:0001510,HP:0001789,HP:0001249,HP:0002162,HP:0001302,HP:0001643,HP:0002000,HP:0001328,HP:0000243,HP:0001629,HP:0000465,HP:0000154,HP:0000431,HP:0002744",1,-55.85457992553711
ACTB,"HP:0011129,HP:0001508,HP:0000238,HP:0000316,HP:0001195,HP:0009099",1,-47.180362701416016
ACTB,"HP:0002553,HP:0000316,HP:0001249,HP:0000252,HP:0001302,HP:0000508,HP:0001250,HP:0004322",1,-28.108436584472656
ACTB,"HP:0001903,HP:0002829,HP:0011132,HP:0011227,HP:0005513,HP:0002342,HP:0001101,HP:0001096,HP:0001882,HP:0000403,HP:0002923,HP:0007537,HP:0004322,HP:0010280,HP:0001873",13,-79.56592559814453
ACTB,"HP:0000271,HP:0000750,HP:0005513,HP:0001974,HP:0032438,HP:0005484,HP:0001873",2,-37.99836730957031
ACTB,"HP:0000271,HP:0031834,HP:0011340,HP:0001974,HP:0011342,HP:0040196,HP:0001643,HP:0001873",1,-43.494476318359375
ACTB,"HP:0006889,HP:0000252,HP:0032438,HP:0001873",2,-27.088329315185547
ACTB,"HP:0000271,HP:0001263,HP:0011877,HP:0000252,HP:0032388,HP:0001873",1,-31.60143280029297
ACTB,HP:0001873,235,-7.049788951873779
ACTB,"HP:0000978,HP:0031364,HP:0001508,HP:0001263,HP:0011870,HP:0011877,HP:0001511,HP:0000252,HP:0001873",5,-44.968387603759766
ACTB,"HP:0001643,HP:0001873",46,-15.245123863220215
ACTB,"HP:0001999,HP:0000483,HP:0002282,HP:0002415,HP:0011342,HP:0001561,HP:0001873,HP:0004308",1,-53.15702438354492
ACTB,"HP:0012483,HP:0004866,HP:0008148,HP:0040185",29,-28.518394470214844
ACTC1,HP:0001639,38,-5.150877475738525
ACTC1,HP:0001639,38,-5.150876998901367
ACTC1,HP:0001639,38,-5.150876998901367
ACTC1,HP:0001639,38,-5.150877475738525
ACTC1,HP:0001639,38,-5.150877475738525
ACTC1,HP:0001639,38,-5.150876998901367
ACTC1,HP:0005157,20,-9.987428665161133
ACTG1,"HP:0000463,HP:0000293,HP:0000365,HP:0000316,HP:0000637,HP:0000343,HP:0000307,HP:0000278,HP:0003196,HP:0000219,HP:0000243",1,-40.02603530883789
ACTG1,"HP:0001999,HP:0000356,HP:0007970,HP:0002553,HP:0000316,HP:0000252,HP:0000482,HP:0001302,HP:0000154,HP:0000431",1,-39.03468704223633
ACTG1,"HP:0000589,HP:0007970,HP:0000365,HP:0002553,HP:0001249,HP:0000252,HP:0001302,HP:0001250,HP:0004322,HP:0000243",1,-37.023738861083984
ACTG1,"HP:0007970,HP:0000316,HP:0001302,HP:0001250,HP:0000243",1,-22.72395133972168
ACTG1,"HP:0007970,HP:0000365,HP:0002553,HP:0000316,HP:0001249,HP:0001302,HP:0001250,HP:0000243",1,-29.66277503967285
ACTG1,"HP:0000463,HP:0000365,HP:0002553,HP:0000316,HP:0000637,HP:0000343,HP:0000411,HP:0000508,HP:0000278,HP:0003196,HP:0000219",1,-39.05009460449219
ACTG1,"HP:0008619,HP:0011474",19,-11.033812522888184
ACTG1,"HP:0008619,HP:0011474",19,-11.0338134765625
ACTG1,"HP:0005101,HP:0011462",2,-13.29284381866455
ACTG1,"HP:0005101,HP:0012781",11,-12.660516738891602
ACTG1,HP:0005101,10,-7.7382001876831055
ACTG1,"HP:0001751,HP:0000408,HP:0000360",14,-15.225776672363281
ACTG1,"HP:0011474,HP:0005101",7,-10.927325248718262
ACTG1,"HP:0005101,HP:0011462",2,-13.29284381866455
ACTG1,"HP:0005101,HP:0012715,HP:0011462",1,-17.922666549682617
ACTG1,"HP:0005101,HP:0011476,HP:0011462",2,-19.821304321289062
ACTG1,"HP:0011476,HP:0000408,HP:0000360,HP:0011462",3,-22.039213180541992
ACTG1,"HP:0005101,HP:0012715,HP:0011462",1,-17.922666549682617
ACTG1,"HP:0005101,HP:0011476,HP:0011462",2,-19.821304321289062
ACTG1,"HP:0011474,HP:0005101,HP:0000360",4,-13.687775611877441
ACTG1,"HP:0008615,HP:0005101,HP:0000408",4,-15.991406440734863
ACTG1,"HP:0000399,HP:0008625",34,-15.674566268920898
ACTG1,HP:0000365,113,-4.4495038986206055
ACTG1,"HP:0008596,HP:0011476",9,-14.928206443786621
ACTG1,"HP:0008619,HP:0008527",10,-11.555590629577637
ACTG1,"HP:0008615,HP:0000408",5,-12.553030014038086
ACTG1,"HP:0008615,HP:0011474,HP:0005101,HP:0000360",3,-16.68033790588379
ACTG1,"HP:0008615,HP:0000408",5,-12.553030014038086
ACTG1,"HP:0008615,HP:0008504,HP:0001730",6,-23.716793060302734
ACTG1,"HP:0008527,HP:0000202",7,-13.286128997802734
ACTL6A,"HP:0001249,HP:0012758",225,-4.996873378753662
ACTL6A,"HP:0001249,HP:0012758",225,-4.996873378753662
ACTL6A,"HP:0008386,HP:0001631,HP:0007018,HP:0010055,HP:0000455,HP:0011304,HP:0012432,HP:0000280,HP:0000750,HP:0002020,HP:0000218,HP:0000998,HP:0000023,HP:0001249,HP:0000527,HP:0008598,HP:0012758,HP:0001212,HP:0000411,HP:0410018,HP:0200012,HP:0001279,HP:0007074,HP:0000574,HP:0000473,HP:0001537,HP:0000154",1,-67.64051818847656
ACTL6A,"HP:0100202,HP:0008386,HP:0001156,HP:0011304,HP:0000414,HP:0000280,HP:0002019,HP:0000028,HP:0000699,HP:0009931,HP:0002213,HP:0001822,HP:0000998,HP:0001511,HP:0001601,HP:0000527,HP:0009765,HP:0001655,HP:0002107,HP:0006237,HP:0002098,HP:0200012,HP:0002360,HP:0000319,HP:0007074,HP:0000574,HP:0000179,HP:0000219,HP:0001537,HP:0000154",1,-78.93616485595703
ACTL6A,"HP:0030148,HP:0001249,HP:0001643,HP:0005301,HP:0004322,HP:0011908",1,-36.6108512878418
ACTL6A,"HP:0100543,HP:0000750,HP:0003546,HP:0011968,HP:0000807,HP:0000126,HP:0000316,HP:0001382,HP:0001601,HP:0007565,HP:0012758,HP:0001845,HP:0001763,HP:0011220,HP:0000331,HP:0001863,HP:0000358",1,-54.0499153137207
ACTN1,HP:0011873,2,-2.5991790294647217
ACTN1,HP:0040185,1,-4.071860313415527
ACTN1,HP:0040185,1,-4.071860313415527
ACTN1,HP:0001873,5,-3.3947818279266357
ACTN1,"HP:0011273,HP:0000421,HP:0040185",1,-9.710982322692871
ACTN1,"HP:0011877,HP:0040185,HP:0031388,HP:0001873",1,-10.149192810058594
ACTN1,"HP:0004846,HP:0001873",3,-7.294738292694092
ACTN1,"HP:0011273,HP:0040185",1,-7.199206829071045
ACTN1,"HP:0001892,HP:0011273,HP:0000421,HP:0004866,HP:0011877,HP:0001873",1,-15.4976224899292
ACTN1,"HP:0000978,HP:0000132,HP:0001873",11,-11.521180152893066
ACTN1,HP:0040185,1,-4.071860313415527
ACTN1,HP:0001873,5,-3.3947818279266357
ACTN1,"HP:0011273,HP:0040185",1,-7.199207305908203
ACTN1,HP:0001873,5,-3.3947815895080566
ACTN1,"HP:0011273,HP:0040185",1,-7.199206829071045
ACTN1,"HP:0001933,HP:0001873",10,-6.510085582733154
ACTN1,"HP:0000421,HP:0001873",5,-6.736292839050293
ACTN1,HP:0001873,5,-3.3947815895080566
ACTN1,"HP:0011273,HP:0040185",1,-7.199207305908203
ACTN1,HP:0001873,5,-3.3947818279266357
ACTN1,"HP:0001631,HP:0040185,HP:0001634",1,-16.466781616210938
ACTN1,"HP:0011873,HP:0001902,HP:0011877,HP:0001873",3,-7.623635292053223
ACTN1,HP:0040185,1,-4.071860313415527
ACTN1,"HP:0011273,HP:0040185",1,-7.199207305908203
ACTN1,HP:0040185,1,-4.071860313415527
ACTN1,"HP:0040185,HP:0001634",1,-12.261183738708496
ACTN1,HP:0040185,1,-4.071860313415527
ACTN1,HP:0001873,5,-3.3947818279266357
ACTN1,HP:0001873,5,-3.3947815895080566
ACTN1,"HP:0011877,HP:0001873",3,-6.3833746910095215
ACTN1,"HP:0004846,HP:0001873",3,-7.294738292694092
ACVR1,"HP:0000006,HP:0001215,HP:0004575",1,-27.327808380126953
ACVR1,"HP:0003319,HP:0001172,HP:0001798,HP:0000006,HP:0006429,HP:0000405,HP:0011986,HP:0001822,HP:0011927,HP:0010109",1,-33.775299072265625
ACVR1,"HP:0000006,HP:0011986,HP:0001822,HP:0010109",1,-19.103042602539062
ACVR1,"HP:0003319,HP:0001172,HP:0001798,HP:0000006,HP:0006429,HP:0000405,HP:0011986,HP:0011927",1,-30.891372680664062
ACVR1,"HP:0000006,HP:0011987,HP:0001822,HP:0001385",1,-16.141923904418945
ACVR1,"HP:0000006,HP:0011986",1,-9.57577133178711
ACVR1,"HP:0000006,HP:0011986,HP:0001822,HP:0010109",1,-19.103044509887695
ACVR1,"HP:0005916,HP:0000006,HP:0011987",1,-14.750702857971191
ACVR1,"HP:0000006,HP:0011986,HP:0001822,HP:0010109",1,-19.103042602539062
ACVR1,"HP:0003319,HP:0001172,HP:0000006,HP:0006429,HP:0000405,HP:0011986,HP:0001822,HP:0010109",1,-28.70404052734375
ACVR1,"HP:0000006,HP:0011986,HP:0001822,HP:0010109",1,-19.103046417236328
ACVR1,"HP:0000006,HP:0011986,HP:0001822,HP:0010109",1,-19.103042602539062
ACVR1,"HP:0003319,HP:0001172,HP:0000006,HP:0006429,HP:0011986",1,-20.10504913330078
ACVR1,"HP:0000006,HP:0011986,HP:0001822,HP:0010034,HP:0010109,HP:0003306",1,-31.160358428955078
ACVR1,"HP:0000006,HP:0011986,HP:0030431",1,-19.46999740600586
ACVR1,"HP:0011569,HP:0012382,HP:0010445",24,-32.32213592529297
ACVR1,"HP:0003363,HP:0011569,HP:0011565",14,-26.782270431518555
ACY1,"HP:0001324,HP:0001992,HP:0002317",1,-15.564739227294922
ACY1,"HP:0002312,HP:0000750,HP:0100710,HP:0001256,HP:0001992,HP:0002837,HP:0002098,HP:0000736",1,-41.10000991821289
ACY1,"HP:0008936,HP:0000750,HP:0002373,HP:0011968,HP:0008872,HP:0001347,HP:0010864,HP:0011449,HP:0002509,HP:0002179,HP:0001992,HP:0100247",1,-47.796409606933594
ACY1,"HP:0000729,HP:0001263,HP:0000256,HP:0001992",1,-19.12670135498047
ACY1,"HP:0000729,HP:0002539,HP:0000750,HP:0002373,HP:0002282,HP:0010864,HP:0001992",1,-33.98786926269531
ACY1,"HP:0001992,HP:0001263",1,-7.5242204666137695
ACY1,"HP:0010628,HP:0007359,HP:0001992,HP:0040293,HP:0002013",1,-26.852445602416992
ACY1,"HP:0011343,HP:0001992",3,-16.198711395263672
ACY1,"HP:0010819,HP:0002121,HP:0000752,HP:0000316,HP:0040194,HP:0002342,HP:0001992,HP:0001250,HP:0004322,HP:0000954,HP:0032792,HP:0000431",1,-37.473907470703125
ACY1,"HP:0030838,HP:0001249,HP:0001513,HP:0001992,HP:0004322",1,-26.61103630065918
ACY1,"HP:0410145,HP:0001992",1,-17.484071731567383
ACY1,"HP:0030082,HP:0005949,HP:0001662,HP:0002120,HP:0200048,HP:0001290,HP:0008610,HP:0001250,HP:0002013",1,-42.794837951660156
ACY1,"HP:0001320,HP:0002188,HP:0001263,HP:0002079,HP:0001252,HP:0001992,HP:0002275,HP:0003396",1,-35.77092742919922
ACY1,"HP:0002373,HP:0001263,HP:0001992",1,-14.773987770080566
ADA,"HP:0030273,HP:0004430",1,-21.402908325195312
ADA,HP:0004430,6,-9.079689979553223
ADA,HP:0004430,6,-9.079689979553223
ADA,"HP:0001888,HP:0002090,HP:0030273,HP:0004430",1,-23.383750915527344
ADA,"HP:0011110,HP:0030273",1,-22.280813217163086
ADA,HP:4000209,30,-12.069354057312012
ADA,"HP:0002099,HP:0001047,HP:0002028,HP:0009098,HP:0001880,HP:0003074,HP:0001993,HP:0001888,HP:0002788,HP:0030273,HP:0004430,HP:0100651",1,-50.21590042114258
ADA,"HP:0001047,HP:0002028,HP:0004313,HP:0001508,HP:0001888,HP:0002090,HP:0030273,HP:0004430",1,-35.85454177856445
ADA,HP:0004430,6,-9.079689025878906
ADA,HP:0004430,6,-9.079689979553223
ADA,HP:4000209,30,-12.069354057312012
ADA,"HP:0002028,HP:0004313,HP:0001508,HP:0001888,HP:0002090,HP:0030273,HP:0004430",1,-31.61626625061035
ADA,"HP:0002099,HP:0001082,HP:0002028,HP:0011132,HP:0002373,HP:0012115,HP:0002240,HP:0002352,HP:0000388,HP:0001876,HP:0006532,HP:0030273,HP:0001744,HP:0000964",1,-58.07406997680664
ADA2,"HP:0011227,HP:0010783,HP:0001945,HP:0011123,HP:0031234,HP:0000988",20,-29.41411781311035
ADA2,"HP:0001903,HP:0008348,HP:0032138,HP:0004313,HP:0002850,HP:0030374,HP:0012410",3,-36.13020706176758
ADA2,"HP:0011121,HP:0001945,HP:0000822,HP:0033505,HP:0100614,HP:0009830,HP:0001271,HP:0002633",1,-38.61000442504883
ADA2,"HP:0033677,HP:0001945,HP:0002170,HP:0002140,HP:0003326,HP:0000988,HP:0002633",1,-38.173362731933594
ADA2,"HP:0003493,HP:0002910,HP:0001945,HP:0002140,HP:0033260,HP:0001744",1,-32.31010818481445
ADA2,"HP:0003493,HP:0010976,HP:0005528,HP:0002720,HP:0002850,HP:0002910,HP:0000105,HP:0002040,HP:0001945,HP:0001433,HP:0005513,HP:0002140,HP:0033260,HP:0025343",1,-62.891910552978516
ADA2,"HP:0033331,HP:0001251,HP:0002059,HP:0030882,HP:0000651,HP:0003259,HP:0000822,HP:0033832,HP:0001876",1,-50.40980529785156
ADA2,"HP:0008348,HP:0032138,HP:0004313,HP:0002850,HP:0030374,HP:0002140,HP:0012246,HP:0005403",1,-45.293174743652344
ADAM17,HP:0001636,10,-6.174173355102539
ADAM17,HP:0001636,10,-6.174173355102539
ADAM17,HP:0006695,18,-6.960293769836426
ADAM17,HP:0006695,18,-6.960293769836426
ADAM17,HP:0001636,10,-6.174173355102539
ADAM17,HP:0001636,10,-6.174173355102539
ADAM9,"HP:0008323,HP:0007401,HP:0410280,HP:0007769,HP:0000580,HP:0007663",1,-19.394731521606445
ADAM9,"HP:0007703,HP:0010923,HP:0007843,HP:0011463,HP:0000548,HP:0000543,HP:0007787,HP:0000505",1,-22.6101131439209
ADAM9,"HP:0008323,HP:0007401,HP:0410280,HP:0007769,HP:0000580,HP:0007663",1,-19.394731521606445
ADAM9,"HP:0007703,HP:0000483,HP:0007843,HP:0011463,HP:0000654,HP:0000545,HP:0007994,HP:0007663,HP:0001141,HP:0000523",1,-28.037267684936523
ADAM9,"HP:0008323,HP:0007401,HP:0410280,HP:0007769,HP:0000580,HP:0007663",1,-19.394733428955078
ADAM9,"HP:0030534,HP:0000654,HP:0007984,HP:0000662,HP:0410280,HP:0007663",1,-24.25542640686035
ADAMTS13,"HP:0001937,HP:0001873",1,-9.732440948486328
ADAMTS13,HP:0001873,9,-3.9184162616729736
ADAMTS13,"HP:0004802,HP:0001873",1,-10.963839530944824
ADAMTS13,"HP:0004802,HP:0001873",1,-10.963839530944824
ADAMTS13,"HP:0002907,HP:0000093",4,-10.712657928466797
ADAMTS13,"HP:0001878,HP:0001981,HP:0001873",1,-12.90138053894043
ADAMTS13,"HP:0004802,HP:0001249,HP:0002401,HP:0001873",1,-20.70734405517578
ADAMTS13,HP:0001873,9,-3.9184165000915527
ADAMTS13,"HP:0004802,HP:0001873",1,-10.963839530944824
ADAMTS13,HP:0005268,15,-13.516138076782227
ADAMTS19,HP:0001647,3,-5.79197883605957
ADAMTS19,HP:0001654,5,-4.039700508117676
ADAMTS19,HP:0001647,3,-5.79197883605957
ADAMTS19,HP:0001647,3,-5.79197883605957
ADAMTS9,"HP:0000093,HP:0002079,HP:0004322",1,-8.620004653930664
ADAMTS9,"HP:0000093,HP:0004322,HP:0001905",1,-8.817546844482422
ADAMTS9,"HP:0001270,HP:0001252,HP:0001320",1,-9.764717102050781
ADAR,"HP:0000821,HP:0031666,HP:0000666,HP:0001260,HP:0011402",4,-51.83168029785156
ADAR,"HP:0000007,HP:0002514,HP:0002376,HP:0002063",1,-22.486194610595703
ADAR,"HP:0000007,HP:0002514,HP:0011968,HP:0000737,HP:0000252,HP:0011344",1,-24.65028953552246
ADAR,"HP:0000007,HP:0002514,HP:0002240,HP:0001511,HP:0002415,HP:0011344,HP:0001744,HP:0001873",1,-34.53105926513672
ADAR,"HP:0000007,HP:0002135,HP:0002376,HP:0001332",1,-21.42606544494629
ADAR,"HP:0000007,HP:0002514,HP:0009710,HP:0002376,HP:0002415,HP:0011344",1,-31.034420013427734
ADAR,"HP:0000007,HP:0002514,HP:0001332,HP:0011344",2,-18.378677368164062
ADAR,"HP:0000007,HP:0002514,HP:0000737,HP:0002415,HP:0011344",1,-24.427749633789062
ADAR,"HP:0000007,HP:0002514,HP:0002376,HP:0001332,HP:0001298,HP:0001263,HP:0001252,HP:0002273",1,-33.378517150878906
ADAR,"HP:0000007,HP:0002514,HP:0001332,HP:0000737,HP:0002415,HP:0000252,HP:0011344",1,-28.11623191833496
ADAR,"HP:0000007,HP:0002514,HP:0011968,HP:0002415,HP:0000252,HP:0011344",1,-25.79821014404297
ADCY1,"HP:0000405,HP:0012712,HP:0000410,HP:0012713,HP:0000399,HP:0000407",1,-11.7679443359375
ADGRV1,HP:0000408,52,-9.092206001281738
ADGRV1,"HP:0012712,HP:0008504",12,-20.487730026245117
ADGRV1,"HP:0008527,HP:0005101",4,-12.63575553894043
ADGRV1,HP:0011476,25,-10.773520469665527
ADGRV1,"HP:0008527,HP:0011476,HP:0008625",10,-15.809439659118652
ADGRV1,"HP:0008504,HP:0008625",8,-19.589092254638672
ADGRV1,"HP:0012712,HP:0008504",12,-20.487730026245117
ADGRV1,"HP:0008504,HP:0008625",8,-19.589092254638672
ADGRV1,"HP:0008504,HP:0000510",2,-24.11713218688965
ADGRV1,"HP:0007642,HP:0012712,HP:0000510",1,-22.661632537841797
ADK,"HP:0002457,HP:0001396,HP:0001394,HP:0002194,HP:0012448,HP:0011510,HP:0006583,HP:0002240,HP:0002904,HP:0003235,HP:0002151,HP:0031141,HP:0008936,HP:0001889,HP:0000308,HP:0001643,HP:0001655,HP:0001698,HP:0001409,HP:0006579,HP:0004914,HP:0002416,HP:0002119",1,-87.46150207519531
ADK,"HP:0001396,HP:0002908,HP:0002910,HP:0002007,HP:0002197,HP:0001263,HP:0003235,HP:0000316,HP:0001889,HP:0001319,HP:0004914,HP:0001250",1,-48.55693435668945
ADK,"HP:0001396,HP:0002908,HP:0001410,HP:0002910,HP:0002007,HP:0001263,HP:0001987,HP:0003235,HP:0000316,HP:0001319,HP:0004914,HP:0004482,HP:0001250,HP:0004322,HP:0008070",1,-58.2359733581543
ADK,"HP:0002071,HP:0000708,HP:0001396,HP:0002908,HP:0002910,HP:0002007,HP:0001263,HP:0003235,HP:0000316,HP:0001249,HP:0000256,HP:0001270,HP:0001324,HP:0001786,HP:0001319,HP:0006579,HP:0004914,HP:0001250,HP:0004322,HP:0003202,HP:0006236,HP:0008070,HP:0001288",1,-66.76222229003906
ADK,"HP:0002059,HP:0002908,HP:0001410,HP:0003236,HP:0002910,HP:0001508,HP:0007359,HP:0002007,HP:0002197,HP:0001397,HP:0003235,HP:0000316,HP:0001252,HP:0002463,HP:0002415,HP:0000256,HP:0010841,HP:0006580,HP:0003323,HP:0001250,HP:0011344,HP:0003202,HP:0001533,HP:0002119",1,-66.44823455810547
ADK,"HP:0001396,HP:0002908,HP:0031964,HP:0002007,HP:0003235,HP:0000256,HP:0001250,HP:0011344",1,-35.53944396972656
ADK,"HP:0001396,HP:0002908,HP:0031964,HP:0003236,HP:0002007,HP:0003235,HP:0000256,HP:0001684,HP:0001250,HP:0011344",1,-42.47187042236328
ADK,"HP:0001272,HP:0001396,HP:0002612,HP:0012448,HP:0001290,HP:0001263,HP:0001399,HP:0002240,HP:0000218,HP:0003235,HP:0007772,HP:0002490,HP:0002151,HP:0000347,HP:0001414,HP:0000733,HP:0003265,HP:0001897,HP:0006579,HP:0004914,HP:0001684,HP:0000954,HP:0002119",1,-77.3676986694336
ADK,"HP:0003256,HP:0001251,HP:0001396,HP:0002908,HP:0003215,HP:0006254,HP:0002910,HP:0002572,HP:0001508,HP:0011968,HP:0002007,HP:0001263,HP:0000825,HP:0003235,HP:0008947,HP:0001319,HP:0006580,HP:0006579,HP:0004914,HP:0001250",1,-68.06595611572266
ADK,"HP:0001396,HP:0002908,HP:0001410,HP:0002910,HP:0002007,HP:0001263,HP:0003235,HP:0001786,HP:0001319,HP:0001643,HP:0006579,HP:0004914,HP:0001250,HP:0006236",1,-54.392539978027344
ADK,"HP:0001344,HP:0001631,HP:0001662,HP:0001396,HP:0002908,HP:0000961,HP:0001410,HP:0002910,HP:0002007,HP:0011471,HP:0001263,HP:0001395,HP:0002240,HP:0000825,HP:0003235,HP:0002540,HP:0001319,HP:0001643,HP:0004914,HP:0000556,HP:0001250",1,-73.6369400024414
ADNP,"HP:0001252,HP:0010863",53,-21.595739364624023
ADRA2B,"HP:0025190,HP:0040148,HP:0001250",1,-4.512594223022461
ADSL,"HP:0001250,HP:0000486,HP:0001263",2,-7.0088629722595215
ADSL,"HP:0001250,HP:0000486,HP:0001263",2,-7.0088629722595215
ADSL,"HP:0001290,HP:0000365,HP:0001250,HP:0001263",1,-11.265541076660156
ADSL,"HP:0002104,HP:0001250,HP:0011344",1,-12.300674438476562
ADSL,HP:0001290,15,-3.2037856578826904
ADSL,"HP:0002059,HP:0001290,HP:0001250,HP:0011344",1,-12.586457252502441
ADSL,"HP:0001290,HP:0001250,HP:0001263",2,-6.404186248779297
ADSL,"HP:0001290,HP:0000252,HP:0001250,HP:0000486,HP:0001263",1,-11.706220626831055
ADSL,"HP:0001522,HP:0001250,HP:0011344",3,-13.5721435546875
ADSL,"HP:0001290,HP:0000252,HP:0001250,HP:0000486,HP:0001263",1,-11.706220626831055
AFF2,HP:0001249,147,-3.5500175952911377
AFG2A,"HP:0001344,HP:0100704,HP:0001332,HP:0002353,HP:0001263,HP:0001252,HP:0002540,HP:0008504,HP:0002179,HP:0011451",1,-47.4649543762207
AFG2A,"HP:0011342,HP:0002191,HP:0007325,HP:0008936,HP:0007034,HP:0000505,HP:0008780,HP:0002353,HP:0002134",1,-46.14345169067383
AFG2A,"HP:0001344,HP:0001332,HP:0002353,HP:0001263,HP:0002179,HP:0002421,HP:0011451,HP:0000407,HP:0001257",1,-34.86248779296875
AFG2A,"HP:0001344,HP:0100704,HP:0002353,HP:0001263,HP:0002721,HP:0002540,HP:0008504,HP:0001250,HP:0001873",1,-46.232872009277344
AFG2A,"HP:0001344,HP:0100704,HP:0002353,HP:0001263,HP:0001252,HP:0002540,HP:0008504,HP:0011451,HP:0001257",1,-42.219627380371094
AFG2A,"HP:0011342,HP:0002191,HP:0007325,HP:0008936,HP:0002310,HP:0007034,HP:0002353,HP:0002079",1,-39.922279357910156
AFG2A,"HP:0008936,HP:0100704,HP:0002353,HP:0002540,HP:0008504,HP:0011451",1,-40.63264465332031
AFG2A,"HP:0001344,HP:0001263,HP:0001252,HP:0002540,HP:0000486",2,-17.44075584411621
AFG2A,"HP:0001344,HP:0008936,HP:0012448,HP:0001263,HP:0002540,HP:0008504,HP:0011451,HP:0001257,HP:0000486",1,-43.8243522644043
AFG2A,"HP:0001344,HP:0002353,HP:0001263,HP:0001252,HP:0002540,HP:0011451,HP:0001250",1,-22.761882781982422
AFG2A,"HP:0002353,HP:0001263,HP:0001252,HP:0008504,HP:0011451,HP:0001250",1,-36.04158401489258
AFG2A,"HP:0002191,HP:0007325,HP:0007034,HP:0000505,HP:0001385,HP:0031123",1,-35.1712532043457
AFG2A,"HP:0001344,HP:0100704,HP:0002353,HP:0001263,HP:0001252,HP:0002540,HP:0008504,HP:0011451",1,-41.748016357421875
AFG2A,"HP:0001344,HP:0100704,HP:0002019,HP:0002353,HP:0001263,HP:0002721,HP:0002540,HP:0008504,HP:0002179,HP:0011451,HP:0001257",1,-54.94807434082031
AFG2B,HP:0008625,22,-8.628826141357422
AFG2B,HP:0008619,37,-9.622637748718262
AFG3L2,"HP:0020119,HP:0000551,HP:0000648,HP:0000543,HP:0000529",1,-20.79831314086914
AFG3L2,"HP:0020119,HP:0011463,HP:0000551,HP:0000648,HP:0000543,HP:0007663",1,-24.71070671081543
AFG3L2,"HP:0030047,HP:0020119,HP:0000551,HP:0000648,HP:0000543,HP:0007663,HP:0000505",1,-26.096092224121094
AFG3L2,"HP:0000708,HP:0001260,HP:0002454,HP:0002064,HP:0000486",3,-33.35606002807617
AFG3L2,"HP:0020119,HP:0000618,HP:0001272,HP:0002059,HP:0000551,HP:0007034,HP:0001290,HP:0000639,HP:0000597,HP:0000648,HP:0000543,HP:0002465,HP:0007240,HP:0001730,HP:0007663,HP:0002064,HP:0000505",1,-57.627685546875
AFG3L2,"HP:0000649,HP:0020119,HP:0002135,HP:0000551,HP:0000648,HP:0007663,HP:0000407,HP:0012511,HP:0000505",1,-40.02550506591797
